Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Ford,Focus,2019,2.0,Petrol,Manual,50277,2,3,10794
Toyota,Camry,2003,3.6,Electric,Automatic,228376,5,1,7532
Volkswagen,Passat,2021,3.3,Hybrid,Automatic,172923,2,2,12741
Hyundai,Tucson,2004,2.0,Hybrid,Manual,289394,2,1,2512
Kia,Sportage,2011,3.7,Petrol,Automatic,118052,3,1,10238
Toyota,Camry,2014,1.0,Petrol,Manual,177766,3,2,5744
Volkswagen,Tiguan,2012,1.9,Hybrid,Manual,75263,3,1,9094
Honda,Accord,2021,3.5,Diesel,Semi-Automatic,192966,5,3,10040
Audi,Q5,2019,1.5,Hybrid,Automatic,299007,2,2,7819
Hyundai,Sonata,2011,1.5,Diesel,Semi-Automatic,233134,4,1,4237
Ford,Explorer,2017,1.5,Hybrid,Manual,185616,2,1,7987
Kia,Rio,2018,1.0,Hybrid,Semi-Automatic,80532,5,1,9889
Hyundai,Tucson,2012,3.2,Hybrid,Semi-Automatic,143095,3,2,9038
Ford,Explorer,2012,2.1,Electric,Automatic,162395,3,4,10052
Honda,CR-V,2014,1.7,Electric,Automatic,75940,4,1,11981
BMW,X5,2000,2.8,Petrol,Automatic,65733,2,5,7085
Kia,Optima,2014,3.2,Hybrid,Semi-Automatic,61057,4,5,11278
Volkswagen,Passat,2021,3.8,Diesel,Manual,248446,3,3,9231
Chevrolet,Malibu,2004,4.9,Diesel,Manual,242712,5,4,5345
Honda,CR-V,2015,2.4,Hybrid,Manual,235714,2,4,7285
Chevrolet,Malibu,2023,4.4,Diesel,Manual,192605,5,2,11547
Toyota,RAV4,2006,2.0,Diesel,Manual,183402,3,3,4231
Chevrolet,Malibu,2002,3.8,Hybrid,Semi-Automatic,273573,2,3,4028
Kia,Sportage,2016,4.1,Hybrid,Semi-Automatic,295251,4,3,8094
Hyundai,Tucson,2017,3.7,Petrol,Automatic,93324,4,3,12533
Honda,Accord,2017,1.3,Diesel,Semi-Automatic,207159,4,3,6356
Toyota,Camry,2011,1.9,Petrol,Semi-Automatic,4408,5,4,9211
Ford,Explorer,2000,1.8,Hybrid,Manual,222734,3,4,2445
Audi,A3,2013,3.7,Petrol,Manual,18182,3,3,11336
Volkswagen,Tiguan,2019,4.9,Petrol,Manual,227405,2,5,10151
Hyundai,Sonata,2018,4.4,Electric,Semi-Automatic,202720,5,3,11845
BMW,X5,2012,3.0,Electric,Semi-Automatic,162880,3,1,9442
Volkswagen,Passat,2019,4.6,Petrol,Manual,29373,2,4,13812
Ford,Focus,2018,3.9,Petrol,Manual,215744,5,3,9085
Honda,CR-V,2016,4.4,Petrol,Automatic,7588,4,5,14648
Toyota,Corolla,2018,2.8,Petrol,Semi-Automatic,270092,2,3,6898
Mercedes,GLA,2014,4.9,Electric,Manual,12671,2,5,14946
Volkswagen,Golf,2007,5.0,Electric,Semi-Automatic,1396,2,3,13172
BMW,3 Series,2000,4.2,Electric,Automatic,200754,4,3,7784
Volkswagen,Tiguan,2019,2.5,Hybrid,Manual,180369,4,5,9692
Honda,CR-V,2014,2.0,Hybrid,Semi-Automatic,37299,4,1,10554
Chevrolet,Equinox,2018,2.1,Diesel,Manual,291296,4,1,5774
Honda,CR-V,2023,3.0,Diesel,Manual,136599,5,5,11268
Chevrolet,Equinox,2013,2.9,Hybrid,Automatic,226998,2,1,8860
Chevrolet,Equinox,2010,2.3,Diesel,Automatic,220489,4,1,6490
Chevrolet,Impala,2017,3.0,Electric,Automatic,20308,3,4,15293
Audi,A3,2013,2.6,Electric,Semi-Automatic,89258,5,4,10814
Ford,Fiesta,2004,1.7,Electric,Automatic,183828,5,1,6823
Honda,Accord,2011,2.3,Diesel,Semi-Automatic,113764,5,2,7424
Kia,Rio,2014,4.4,Diesel,Semi-Automatic,90279,3,5,10894
Volkswagen,Golf,2014,3.0,Petrol,Automatic,93821,2,3,10923
Chevrolet,Malibu,2006,3.4,Hybrid,Manual,5097,2,3,10198
Hyundai,Tucson,2018,2.5,Diesel,Manual,241825,4,4,7163
Toyota,RAV4,2014,2.4,Hybrid,Automatic,131822,2,1,10563
Ford,Explorer,2014,4.7,Diesel,Manual,93518,3,4,11129
Kia,Optima,2022,2.6,Diesel,Automatic,157417,3,4,11651
Mercedes,GLA,2006,2.9,Diesel,Automatic,90075,4,4,8498
Ford,Focus,2006,4.4,Hybrid,Automatic,76550,5,1,11269
Hyundai,Sonata,2012,2.1,Petrol,Automatic,107128,4,1,9157
Kia,Rio,2004,3.3,Diesel,Automatic,255971,4,1,4980
Ford,Explorer,2010,1.9,Hybrid,Semi-Automatic,240502,4,1,5189
Honda,CR-V,2016,2.6,Hybrid,Manual,52223,2,4,11455
Volkswagen,Golf,2015,1.5,Electric,Semi-Automatic,38376,2,1,11332
Toyota,Camry,2001,1.4,Electric,Semi-Automatic,144406,3,5,4911
Toyota,Camry,2018,4.6,Electric,Manual,224912,3,4,11601
Hyundai,Tucson,2003,4.9,Petrol,Automatic,13622,4,4,11127
BMW,5 Series,2009,1.7,Diesel,Manual,59558,4,2,7308
Ford,Explorer,2005,4.8,Diesel,Semi-Automatic,135967,4,2,7680
Chevrolet,Impala,2022,4.9,Petrol,Automatic,102089,5,5,15058
Chevrolet,Malibu,2002,3.2,Hybrid,Semi-Automatic,194326,2,3,5013
Volkswagen,Tiguan,2011,4.1,Petrol,Semi-Automatic,40188,4,2,10696
Toyota,RAV4,2013,1.6,Diesel,Automatic,127245,3,2,8555
Chevrolet,Malibu,2017,5.0,Electric,Automatic,147404,3,1,14751
Kia,Optima,2009,3.0,Diesel,Semi-Automatic,230536,5,1,5189
BMW,5 Series,2016,2.9,Electric,Manual,149491,3,5,10810
Honda,Accord,2020,3.7,Hybrid,Semi-Automatic,193168,4,4,10936
Mercedes,E-Class,2019,4.9,Diesel,Automatic,81641,2,1,14567
Mercedes,C-Class,2008,4.3,Diesel,Automatic,155522,4,5,9189
Honda,Accord,2019,3.3,Electric,Manual,92502,2,2,13249
Hyundai,Tucson,2012,4.1,Hybrid,Automatic,26324,4,2,13773
Mercedes,E-Class,2014,2.8,Hybrid,Automatic,262760,5,2,8344
Mercedes,C-Class,2002,1.8,Electric,Semi-Automatic,236758,5,5,3764
Volkswagen,Tiguan,2008,4.4,Hybrid,Semi-Automatic,168316,4,3,8533
Kia,Optima,2000,4.9,Petrol,Manual,162622,5,2,5747
Toyota,Camry,2008,2.6,Diesel,Semi-Automatic,211463,5,1,4870
Audi,A3,2007,3.3,Petrol,Manual,284333,3,4,3813
Kia,Optima,2004,3.9,Electric,Manual,250312,4,3,6193
Honda,Accord,2007,2.9,Diesel,Semi-Automatic,230715,5,1,4485
Honda,Civic,2001,1.2,Diesel,Semi-Automatic,265854,5,3,2000
Volkswagen,Passat,2019,1.3,Petrol,Manual,105616,4,1,8987
Ford,Focus,2017,4.4,Hybrid,Semi-Automatic,216228,5,3,10275
Kia,Sportage,2023,1.4,Electric,Semi-Automatic,244698,3,4,9506
Volkswagen,Golf,2022,1.4,Diesel,Semi-Automatic,140758,3,1,9284
Honda,Accord,2001,4.5,Petrol,Manual,200929,3,3,4881
Ford,Explorer,2012,4.3,Petrol,Automatic,64520,3,5,12209
Volkswagen,Golf,2011,4.9,Petrol,Manual,263857,4,1,7022
Kia,Optima,2023,2.3,Diesel,Manual,30624,4,5,12687
Kia,Optima,2021,1.6,Hybrid,Automatic,221369,2,2,10072
Honda,Accord,2015,1.5,Hybrid,Manual,273037,3,1,5639
Toyota,Corolla,2015,3.2,Diesel,Semi-Automatic,238045,4,5,7039
Hyundai,Elantra,2023,4.6,Petrol,Manual,84915,2,1,13901
Volkswagen,Golf,2014,4.2,Electric,Semi-Automatic,288436,2,1,8731
Toyota,RAV4,2001,4.2,Electric,Manual,197760,4,4,6644
Audi,A4,2019,4.3,Hybrid,Manual,241473,3,2,10270
Toyota,Corolla,2013,3.2,Diesel,Semi-Automatic,156713,3,2,8065
BMW,X5,2002,3.1,Petrol,Manual,244188,5,2,2916
Kia,Rio,2004,3.6,Electric,Automatic,249866,3,5,7402
Audi,A4,2016,3.1,Hybrid,Automatic,171454,3,3,11070
BMW,X5,2023,4.2,Hybrid,Automatic,182399,4,1,14052
Hyundai,Sonata,2021,4.7,Petrol,Manual,70010,3,2,13699
Kia,Sportage,2008,3.3,Hybrid,Semi-Automatic,64813,3,1,9503
Hyundai,Sonata,2018,3.5,Electric,Manual,233614,4,2,10327
BMW,3 Series,2015,3.8,Electric,Semi-Automatic,82067,5,2,12758
Ford,Focus,2017,4.1,Diesel,Automatic,48301,4,3,13833
BMW,3 Series,2018,2.6,Petrol,Manual,33654,4,3,11426
Hyundai,Tucson,2008,2.9,Petrol,Automatic,67698,4,2,9546
Kia,Sportage,2019,1.3,Diesel,Semi-Automatic,26192,5,1,10576
Kia,Optima,2020,2.2,Diesel,Semi-Automatic,156554,5,5,9168
Mercedes,GLA,2010,3.0,Electric,Automatic,109329,4,3,11413
Volkswagen,Passat,2020,1.8,Electric,Automatic,173956,2,2,11920
Chevrolet,Equinox,2014,1.8,Petrol,Manual,132811,4,3,7443
Volkswagen,Passat,2007,3.8,Petrol,Manual,231294,3,5,5374
Kia,Optima,2018,4.3,Hybrid,Automatic,68045,4,3,14939
Hyundai,Sonata,2021,1.6,Petrol,Manual,230436,4,1,7391
Honda,Civic,2023,4.6,Diesel,Manual,72025,5,2,14159
Hyundai,Elantra,2005,1.8,Diesel,Automatic,98755,4,3,6924
Audi,A3,2023,3.2,Petrol,Semi-Automatic,163039,3,3,10939
Chevrolet,Malibu,2016,3.3,Electric,Manual,261869,2,1,8962
BMW,X5,2013,1.9,Diesel,Semi-Automatic,137384,5,2,7152
Kia,Rio,2010,3.9,Petrol,Automatic,194658,4,4,8606
BMW,5 Series,2021,2.9,Diesel,Automatic,197176,2,3,10856
Honda,Civic,2012,4.8,Hybrid,Semi-Automatic,141658,4,1,10666
Mercedes,C-Class,2020,1.2,Petrol,Manual,100045,5,5,9299
Chevrolet,Impala,2004,2.4,Diesel,Semi-Automatic,176865,5,5,4162
BMW,3 Series,2019,2.2,Petrol,Automatic,102893,4,5,11442
BMW,5 Series,2002,2.4,Hybrid,Automatic,172380,2,1,6152
Toyota,Camry,2017,3.8,Diesel,Automatic,52136,4,1,13457
Mercedes,GLA,2020,3.4,Diesel,Manual,18840,4,3,13123
Honda,Accord,2001,1.5,Electric,Semi-Automatic,216132,4,3,3577
Hyundai,Sonata,2006,2.2,Hybrid,Semi-Automatic,26137,4,2,8577
Kia,Rio,2019,4.8,Diesel,Manual,234831,2,5,9903
Ford,Explorer,2000,1.5,Petrol,Automatic,23346,3,4,6633
Ford,Fiesta,2005,1.5,Electric,Automatic,44555,5,5,9708
BMW,3 Series,2014,3.4,Diesel,Semi-Automatic,263998,5,1,6420
Volkswagen,Tiguan,2015,1.9,Hybrid,Manual,163910,5,5,8221
Volkswagen,Passat,2015,4.7,Diesel,Manual,220366,5,1,8892
Audi,Q5,2005,3.5,Diesel,Semi-Automatic,233833,3,1,4423
Mercedes,GLA,2019,2.6,Electric,Semi-Automatic,21179,4,4,13976
Mercedes,GLA,2021,2.8,Petrol,Manual,6940,4,1,13061
Hyundai,Sonata,2012,1.8,Electric,Manual,268663,3,5,6126
Kia,Optima,2000,4.9,Hybrid,Manual,3346,3,3,9933
Toyota,Corolla,2008,3.7,Hybrid,Semi-Automatic,176021,3,2,7679
BMW,X5,2011,3.3,Hybrid,Semi-Automatic,59350,5,1,10513
Chevrolet,Impala,2011,3.8,Electric,Semi-Automatic,56331,2,5,12073
Hyundai,Tucson,2011,1.2,Electric,Semi-Automatic,216797,5,2,6264
Volkswagen,Passat,2016,4.8,Electric,Automatic,36943,5,1,16461
Kia,Optima,2002,4.5,Diesel,Manual,261006,3,5,3979
Hyundai,Tucson,2007,4.2,Diesel,Semi-Automatic,172370,4,3,6952
BMW,X5,2017,2.7,Petrol,Automatic,145980,4,1,10480
Hyundai,Tucson,2019,1.1,Electric,Semi-Automatic,105555,3,3,10788
Honda,CR-V,2017,4.9,Hybrid,Automatic,295085,4,4,10698
Volkswagen,Passat,2014,4.5,Hybrid,Semi-Automatic,174030,4,3,10319
Volkswagen,Tiguan,2017,4.4,Diesel,Manual,231171,2,5,8976
BMW,5 Series,2007,3.1,Electric,Automatic,197883,3,2,8842
Hyundai,Elantra,2006,3.4,Hybrid,Automatic,35668,4,4,11086
Kia,Sportage,2013,4.1,Hybrid,Manual,66636,4,2,11767
Kia,Optima,2020,2.6,Petrol,Automatic,186639,4,5,10467
Ford,Focus,2015,1.9,Electric,Manual,50573,4,5,11488
BMW,X5,2001,1.7,Electric,Automatic,167431,4,3,6251
Chevrolet,Impala,2002,2.2,Diesel,Automatic,63902,4,5,7121
Hyundai,Sonata,2021,1.4,Diesel,Manual,96572,5,2,9868
Hyundai,Elantra,2018,4.2,Electric,Manual,86529,3,5,13969
Toyota,Camry,2018,4.4,Diesel,Manual,114684,5,1,11606
Chevrolet,Equinox,2019,2.4,Electric,Automatic,245509,2,3,10789
Audi,A3,2011,2.7,Petrol,Manual,65650,4,3,8787
BMW,5 Series,2009,4.2,Hybrid,Automatic,56873,2,3,12362
Honda,Accord,2017,3.9,Electric,Semi-Automatic,159408,5,5,11911
Mercedes,GLA,2018,4.4,Hybrid,Manual,9421,5,2,14711
Kia,Rio,2003,1.8,Petrol,Manual,80057,5,2,5198
Toyota,RAV4,2013,1.7,Petrol,Semi-Automatic,142741,2,3,6845
Hyundai,Elantra,2015,2.9,Petrol,Semi-Automatic,109966,2,5,9300
Hyundai,Elantra,2011,3.4,Hybrid,Automatic,32634,3,4,12647
Hyundai,Tucson,2008,1.6,Diesel,Automatic,44985,4,5,8700
BMW,3 Series,2007,2.9,Electric,Automatic,16101,3,1,12277
Kia,Rio,2015,3.7,Diesel,Semi-Automatic,181782,5,5,8664
Kia,Sportage,2012,3.1,Diesel,Automatic,15738,5,4,11985
BMW,5 Series,2005,1.3,Electric,Semi-Automatic,274058,4,3,3418
Chevrolet,Equinox,2020,2.9,Petrol,Automatic,22360,2,5,14052
Mercedes,C-Class,2007,4.9,Diesel,Automatic,292765,2,3,6744
Ford,Fiesta,2022,2.1,Diesel,Manual,120489,2,1,10390
Ford,Fiesta,2009,3.1,Electric,Semi-Automatic,1195,3,3,11876
Hyundai,Sonata,2003,2.6,Diesel,Semi-Automatic,247388,2,2,2652
Ford,Explorer,2020,3.1,Hybrid,Automatic,212514,2,3,11449
Ford,Fiesta,2021,4.3,Hybrid,Semi-Automatic,201170,3,5,11676
BMW,5 Series,2020,2.3,Diesel,Manual,297675,4,5,6446
Ford,Fiesta,2014,1.6,Petrol,Manual,238558,5,3,5128
Chevrolet,Malibu,2006,3.5,Petrol,Automatic,105491,5,1,8790
Volkswagen,Passat,2019,1.0,Electric,Manual,46740,2,1,11865
Honda,Civic,2004,3.0,Diesel,Semi-Automatic,28122,5,4,7737
Hyundai,Sonata,2016,4.8,Electric,Manual,279973,4,2,10100
Hyundai,Elantra,2011,3.6,Hybrid,Manual,179474,2,1,8410
Honda,CR-V,2001,3.8,Diesel,Manual,220246,3,3,3795
Volkswagen,Tiguan,2017,2.4,Electric,Automatic,37270,2,4,14354
Toyota,Camry,2011,1.5,Hybrid,Automatic,283190,3,5,5736
Audi,A4,2022,2.7,Electric,Manual,33563,3,5,14728
Volkswagen,Golf,2011,1.4,Petrol,Semi-Automatic,207987,3,1,4640
BMW,3 Series,2010,3.3,Electric,Manual,561,5,4,12388
Honda,Accord,2022,1.4,Petrol,Manual,29660,5,2,11506
Honda,Accord,2012,4.4,Electric,Automatic,192668,4,2,11746
Toyota,Camry,2008,1.3,Petrol,Automatic,188097,2,2,5538
Volkswagen,Tiguan,2009,3.1,Hybrid,Manual,86334,5,5,9173
BMW,3 Series,2013,3.3,Petrol,Automatic,258231,4,2,7635
Chevrolet,Impala,2005,1.3,Hybrid,Semi-Automatic,259845,4,1,2703
Mercedes,E-Class,2015,3.4,Petrol,Manual,86477,3,1,10270
Audi,A3,2006,2.5,Diesel,Semi-Automatic,269369,5,1,3012
Audi,A3,2021,3.1,Hybrid,Automatic,7341,5,4,15853
Toyota,Corolla,2006,4.4,Hybrid,Semi-Automatic,169351,2,2,7912
Hyundai,Tucson,2005,3.6,Petrol,Semi-Automatic,157073,2,1,6058
BMW,X5,2000,1.1,Hybrid,Automatic,141537,3,2,4869
Mercedes,E-Class,2021,4.4,Hybrid,Manual,231708,4,2,11165
BMW,X5,2015,4.3,Electric,Semi-Automatic,64681,4,4,13606
BMW,X5,2003,2.1,Electric,Automatic,159098,4,4,7418
Hyundai,Elantra,2006,4.0,Electric,Automatic,294825,2,2,7503
Kia,Optima,2006,1.2,Hybrid,Semi-Automatic,273953,4,4,2620
Toyota,Corolla,2014,2.7,Petrol,Automatic,221240,3,3,8075
Honda,Accord,2015,2.9,Electric,Manual,20951,5,1,13080
Ford,Focus,2017,1.2,Petrol,Semi-Automatic,195613,3,5,6487
Chevrolet,Impala,2009,1.9,Electric,Manual,273001,3,2,5239
Honda,Accord,2018,1.6,Hybrid,Automatic,16937,3,3,13261
Ford,Focus,2017,3.3,Petrol,Manual,202707,3,3,8445
Volkswagen,Tiguan,2002,4.9,Electric,Manual,18683,3,2,11226
Audi,A4,2008,4.8,Electric,Automatic,280697,5,5,9186
Honda,CR-V,2002,4.2,Diesel,Semi-Automatic,56697,3,4,7766
Honda,Accord,2003,2.0,Hybrid,Manual,204551,5,1,3908
Kia,Sportage,2018,1.6,Electric,Manual,251666,5,4,8066
Toyota,Corolla,2022,4.8,Diesel,Automatic,7292,4,3,16854
Mercedes,GLA,2008,1.3,Diesel,Automatic,188548,2,4,5529
Kia,Rio,2018,2.8,Electric,Semi-Automatic,127103,2,3,11757
BMW,X5,2022,1.1,Electric,Automatic,81742,5,5,13665
Honda,Civic,2002,1.3,Electric,Semi-Automatic,268071,3,1,2638
Ford,Explorer,2000,3.7,Petrol,Automatic,247523,2,2,4349
Honda,Civic,2000,4.0,Petrol,Manual,67746,2,2,6745
Volkswagen,Tiguan,2022,4.4,Hybrid,Manual,97612,4,4,14147
Hyundai,Tucson,2005,4.0,Hybrid,Automatic,172141,2,3,8657
Audi,A3,2019,2.6,Petrol,Semi-Automatic,49817,5,2,11403
Ford,Focus,2004,3.9,Electric,Manual,173016,3,3,7739
Ford,Focus,2008,3.2,Electric,Automatic,254263,4,5,8114
Ford,Fiesta,2004,2.9,Diesel,Semi-Automatic,202771,5,4,4144
Toyota,RAV4,2019,2.8,Petrol,Semi-Automatic,142254,3,4,9754
Hyundai,Elantra,2005,4.3,Electric,Semi-Automatic,130852,4,4,9282
Toyota,Camry,2007,1.6,Diesel,Manual,67080,3,2,6458
Ford,Fiesta,2010,4.9,Electric,Automatic,156099,2,1,12378
Honda,CR-V,2009,3.1,Electric,Automatic,129153,5,4,10816
Chevrolet,Malibu,2009,4.6,Diesel,Automatic,85164,5,5,11196
Audi,A3,2008,2.2,Electric,Semi-Automatic,213836,5,1,6423
BMW,5 Series,2020,4.1,Hybrid,Automatic,65158,3,1,15396
Audi,Q5,2008,1.7,Hybrid,Manual,297600,4,5,3248
Kia,Optima,2012,2.4,Diesel,Semi-Automatic,200323,2,1,6093
Kia,Sportage,2020,3.0,Hybrid,Automatic,98160,2,5,13636
Hyundai,Tucson,2021,4.2,Diesel,Semi-Automatic,215585,5,3,10288
Honda,Accord,2021,1.9,Hybrid,Semi-Automatic,24244,4,4,12815
Mercedes,E-Class,2021,2.2,Electric,Automatic,34151,4,4,15416
BMW,3 Series,2017,3.5,Electric,Automatic,205604,2,2,12087
Mercedes,E-Class,2005,1.6,Hybrid,Semi-Automatic,47361,5,4,7252
Honda,Accord,2005,2.0,Diesel,Semi-Automatic,282072,3,5,2000
Chevrolet,Equinox,2011,4.3,Hybrid,Semi-Automatic,59482,5,4,11510
Audi,Q5,2016,1.2,Electric,Automatic,161942,5,5,10361
Hyundai,Sonata,2017,1.3,Hybrid,Automatic,152123,5,5,9957
Honda,Accord,2019,4.5,Electric,Manual,93409,2,1,14431
Mercedes,C-Class,2008,3.8,Petrol,Automatic,77521,2,1,10249
Chevrolet,Equinox,2004,2.5,Diesel,Manual,249318,3,5,2813
Audi,A4,2007,2.8,Electric,Manual,14764,5,4,10704
Volkswagen,Tiguan,2006,1.1,Petrol,Semi-Automatic,149277,5,2,4014
Toyota,RAV4,2020,2.6,Petrol,Automatic,148675,2,2,11226
Ford,Focus,2015,2.6,Diesel,Manual,286662,3,1,5466
Kia,Rio,2018,1.2,Petrol,Semi-Automatic,4980,5,5,10600
Chevrolet,Malibu,2010,4.3,Hybrid,Manual,135842,5,5,9683
BMW,5 Series,2023,3.5,Petrol,Automatic,282240,5,1,10355
Chevrolet,Equinox,2005,3.3,Electric,Manual,293774,3,2,5024
Toyota,RAV4,2010,1.6,Electric,Automatic,24051,5,1,11718
Chevrolet,Equinox,2007,4.9,Diesel,Automatic,247098,5,5,7658
Audi,A3,2021,3.5,Hybrid,Automatic,259125,2,3,11217
Ford,Fiesta,2010,4.3,Petrol,Semi-Automatic,263113,2,4,6137
Kia,Rio,2015,4.7,Diesel,Semi-Automatic,107916,4,2,11141
Ford,Fiesta,2011,4.5,Petrol,Automatic,280977,4,1,7780
Honda,Civic,2003,3.3,Diesel,Automatic,150771,3,1,6784
BMW,X5,2000,2.0,Diesel,Manual,158419,3,5,2931
Volkswagen,Tiguan,2003,3.2,Electric,Semi-Automatic,73151,4,4,8736
Toyota,RAV4,2014,4.3,Diesel,Semi-Automatic,34617,2,4,11907
Volkswagen,Passat,2018,1.4,Hybrid,Automatic,253482,4,1,8330
Audi,A4,2009,4.1,Electric,Automatic,46613,5,5,13467
Audi,A3,2008,3.9,Petrol,Manual,56022,4,4,9279
Hyundai,Elantra,2012,2.2,Diesel,Semi-Automatic,152845,2,4,6843
Honda,CR-V,2010,4.4,Hybrid,Automatic,209455,3,5,9810
Honda,Accord,2023,2.6,Petrol,Automatic,62826,4,1,13843
Volkswagen,Passat,2014,1.5,Petrol,Manual,1470,2,2,9770
Hyundai,Tucson,2009,4.4,Petrol,Automatic,4041,2,3,12619
BMW,3 Series,2014,2.7,Electric,Automatic,130418,2,5,11891
Hyundai,Tucson,2023,1.3,Hybrid,Semi-Automatic,85036,3,4,11599
Kia,Sportage,2018,2.8,Petrol,Semi-Automatic,282682,5,5,6646
Ford,Fiesta,2006,3.4,Electric,Semi-Automatic,274521,3,4,5809
Chevrolet,Equinox,2012,2.3,Electric,Semi-Automatic,195479,2,4,8090
Honda,CR-V,2006,1.4,Electric,Semi-Automatic,219244,4,5,4915
Audi,A4,2008,4.8,Hybrid,Semi-Automatic,139375,4,5,9512
Honda,CR-V,2012,1.3,Electric,Manual,11556,2,3,10768
Ford,Focus,2014,1.8,Hybrid,Semi-Automatic,118510,4,5,8729
Honda,CR-V,2022,2.3,Petrol,Manual,196407,5,5,9071
Hyundai,Sonata,2008,1.2,Electric,Automatic,179164,3,4,7616
Honda,Accord,2015,4.6,Diesel,Semi-Automatic,90142,2,1,11397
Hyundai,Sonata,2000,1.6,Electric,Automatic,161695,4,1,5966
Audi,Q5,2005,2.9,Hybrid,Semi-Automatic,245873,5,5,4582
Audi,A3,2015,2.4,Diesel,Automatic,295350,4,2,6593
BMW,5 Series,2021,3.6,Petrol,Manual,171034,5,1,10579
Audi,A3,2003,3.8,Electric,Semi-Automatic,250702,5,1,5785
Chevrolet,Equinox,2018,2.0,Electric,Semi-Automatic,291807,4,3,7663
Chevrolet,Malibu,2018,4.6,Electric,Automatic,257247,5,3,12455
Hyundai,Elantra,2014,2.9,Electric,Automatic,132962,5,1,12040
Toyota,Camry,2004,3.6,Petrol,Manual,64005,2,4,7619
Kia,Optima,2022,1.7,Petrol,Semi-Automatic,95607,4,1,10487
Volkswagen,Tiguan,2017,1.1,Hybrid,Manual,247064,5,1,6358
BMW,5 Series,2001,4.8,Electric,Semi-Automatic,294363,5,5,5312
Audi,Q5,2000,4.8,Diesel,Automatic,189164,4,2,6616
Toyota,RAV4,2022,5.0,Diesel,Manual,102680,4,5,13646
Mercedes,C-Class,2008,2.2,Diesel,Semi-Automatic,77294,2,1,7154
Audi,Q5,2018,4.9,Diesel,Manual,267327,5,3,9053
Hyundai,Tucson,2002,2.4,Hybrid,Manual,206535,3,2,3969
Toyota,Corolla,2005,1.1,Petrol,Manual,208422,3,4,2531
Chevrolet,Malibu,2001,4.7,Diesel,Manual,122928,3,2,6641
Audi,A3,2023,5.0,Hybrid,Automatic,12234,5,5,18255
Audi,A4,2003,4.2,Hybrid,Semi-Automatic,57423,5,1,9051
Ford,Explorer,2023,4.8,Diesel,Automatic,173090,3,3,13838
Kia,Optima,2023,3.6,Diesel,Automatic,50457,2,4,15090
Mercedes,GLA,2015,4.7,Hybrid,Automatic,81669,5,4,14166
Hyundai,Sonata,2012,2.2,Hybrid,Manual,262490,5,2,5650
Kia,Optima,2020,3.2,Electric,Manual,88070,3,5,13538
BMW,5 Series,2018,3.4,Diesel,Manual,242283,3,1,8054
Honda,CR-V,2012,2.5,Diesel,Manual,180036,5,4,6599
Toyota,RAV4,2018,4.9,Diesel,Semi-Automatic,89605,5,5,12607
Mercedes,E-Class,2010,2.7,Diesel,Semi-Automatic,147775,3,1,6844
Audi,A4,2020,2.2,Electric,Automatic,199392,4,2,11812
Mercedes,E-Class,2004,2.7,Petrol,Semi-Automatic,208100,5,5,3838
Ford,Explorer,2006,1.9,Hybrid,Semi-Automatic,270910,3,1,3381
Hyundai,Elantra,2016,3.5,Electric,Semi-Automatic,249659,3,3,9406
Hyundai,Sonata,2001,3.3,Diesel,Automatic,19717,5,2,8805
Kia,Optima,2015,3.7,Diesel,Manual,204422,3,3,8211
Kia,Optima,2013,4.2,Diesel,Semi-Automatic,166953,5,5,8860
Audi,A3,2008,1.2,Diesel,Semi-Automatic,108783,3,3,5524
Honda,Civic,2011,4.0,Hybrid,Automatic,136864,3,1,11162
Ford,Explorer,2021,1.7,Diesel,Manual,250370,3,4,7092
Mercedes,E-Class,2014,4.2,Petrol,Automatic,215666,2,3,9686
Volkswagen,Tiguan,2010,1.2,Petrol,Automatic,62936,2,1,8541
Toyota,RAV4,2005,4.0,Petrol,Semi-Automatic,21571,4,4,9168
Audi,A3,2003,3.4,Hybrid,Semi-Automatic,266526,4,3,4069
Hyundai,Tucson,2021,3.0,Electric,Semi-Automatic,132255,5,5,12754
Audi,Q5,2014,2.5,Diesel,Manual,222808,4,1,6343
Mercedes,GLA,2012,1.6,Diesel,Semi-Automatic,287727,4,4,3545
BMW,3 Series,2005,3.5,Petrol,Automatic,126275,3,2,8074
Volkswagen,Passat,2015,3.6,Petrol,Automatic,135336,4,1,10993
Volkswagen,Golf,2002,1.1,Diesel,Automatic,212399,2,5,3052
Mercedes,GLA,2008,1.4,Petrol,Semi-Automatic,62819,4,2,6643
Chevrolet,Impala,2022,1.8,Petrol,Automatic,146938,4,5,11061
Ford,Explorer,2019,2.2,Diesel,Automatic,262822,3,1,8243
Mercedes,GLA,2002,3.1,Petrol,Manual,233620,4,5,3127
Chevrolet,Malibu,2014,4.6,Petrol,Semi-Automatic,136120,2,1,10177
Mercedes,C-Class,2016,1.1,Hybrid,Semi-Automatic,62254,5,5,9754
Audi,A4,2003,3.4,Hybrid,Manual,134339,2,5,6713
Chevrolet,Malibu,2004,4.8,Hybrid,Automatic,184289,4,1,8914
Honda,Civic,2022,1.2,Petrol,Semi-Automatic,118189,5,2,9536
Hyundai,Sonata,2009,2.8,Electric,Automatic,155905,2,1,9981
Ford,Focus,2010,2.4,Hybrid,Automatic,126169,2,5,9476
Audi,A4,2020,1.8,Hybrid,Semi-Automatic,207306,4,5,8753
