Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
Volkswagen,Tiguan,2011,4.1,Hybrid,Manual,115564,3,5
Volkswagen,Tiguan,2004,3.6,Hybrid,Semi-Automatic,29915,4,1
Toyota,Camry,2007,3.4,Electric,Semi-Automatic,257837,5,5
Audi,Q5,2018,2.0,Electric,Manual,257829,4,4
Mercedes,GLA,2003,3.1,Hybrid,Manual,282531,4,4
BMW,5 Series,2019,4.8,Hybrid,Automatic,165434,4,5
Honda,Civic,2023,3.4,Petrol,Manual,135534,5,4
Honda,Accord,2003,1.5,Diesel,Semi-Automatic,283105,2,5
Volkswagen,Tiguan,2004,2.2,Petrol,Manual,34276,5,4
Kia,Rio,2020,4.6,Hybrid,Automatic,236754,3,5
BMW,3 Series,2001,2.9,Electric,Automatic,180162,5,2
Ford,Focus,2017,3.9,Petrol,Manual,246848,3,4
Audi,A4,2012,1.6,Hybrid,Semi-Automatic,151695,4,3
Audi,A4,2010,1.1,Petrol,Semi-Automatic,12009,5,5
Mercedes,GLA,2013,3.9,Petrol,Semi-Automatic,43928,4,5
Ford,Explorer,2004,1.1,Petrol,Semi-Automatic,255380,2,1
Toyota,RAV4,2013,4.7,Diesel,Semi-Automatic,194077,2,2
Volkswagen,Tiguan,2019,4.7,Petrol,Semi-Automatic,213300,4,1
Mercedes,C-Class,2017,3.1,Hybrid,Manual,227407,2,4
Hyundai,Sonata,2018,4.9,Petrol,Semi-Automatic,170433,5,2
Kia,Optima,2003,2.6,Petrol,Manual,263165,5,5
Honda,Civic,2020,1.7,Electric,Automatic,126331,3,4
Ford,Fiesta,2011,4.0,Hybrid,Automatic,210158,2,2
Hyundai,Elantra,2017,2.4,Electric,Semi-Automatic,269121,5,3
Honda,Civic,2000,3.2,Electric,Automatic,108747,4,5
Ford,Focus,2012,4.6,Hybrid,Automatic,203906,3,1
Hyundai,Tucson,2018,1.8,Hybrid,Manual,255887,4,4
BMW,3 Series,2022,2.5,Hybrid,Automatic,73285,5,3
Hyundai,Tucson,2003,3.1,Diesel,Semi-Automatic,235029,5,2
Hyundai,Sonata,2015,1.5,Diesel,Semi-Automatic,278032,3,5
Hyundai,Sonata,2007,2.3,Electric,Manual,76257,2,3
BMW,3 Series,2003,1.3,Diesel,Manual,59817,3,5
Toyota,RAV4,2011,3.1,Petrol,Automatic,172587,3,2
Volkswagen,Passat,2014,1.4,Hybrid,Manual,238001,2,5
Toyota,Corolla,2012,1.1,Petrol,Automatic,97308,3,5
Chevrolet,Malibu,2019,2.8,Hybrid,Manual,169599,5,5
Audi,A3,2003,3.0,Diesel,Semi-Automatic,56812,2,3
Chevrolet,Impala,2020,1.2,Diesel,Semi-Automatic,130798,4,3
Toyota,Camry,2003,1.1,Hybrid,Semi-Automatic,96140,5,2
Chevrolet,Equinox,2015,2.9,Diesel,Semi-Automatic,116244,2,2
Mercedes,GLA,2009,4.6,Electric,Automatic,251532,4,4
Hyundai,Elantra,2015,4.6,Diesel,Automatic,172957,2,5
Toyota,Camry,2019,2.3,Diesel,Manual,49227,4,2
Audi,Q5,2007,3.3,Electric,Automatic,101386,5,4
BMW,5 Series,2021,3.7,Diesel,Automatic,298263,3,1
Ford,Focus,2023,3.3,Diesel,Manual,258969,5,1
Mercedes,C-Class,2017,2.0,Diesel,Semi-Automatic,10721,3,3
Chevrolet,Impala,2011,1.1,Diesel,Automatic,69570,3,2
BMW,3 Series,2016,2.2,Diesel,Manual,282955,2,4
Chevrolet,Malibu,2005,3.4,Hybrid,Semi-Automatic,107881,2,3
BMW,5 Series,2015,4.9,Diesel,Manual,28128,2,4
Kia,Sportage,2018,5.0,Hybrid,Manual,178565,5,2
Ford,Fiesta,2007,1.5,Electric,Manual,189411,4,1
Mercedes,E-Class,2004,4.0,Diesel,Manual,164121,3,5
Hyundai,Tucson,2012,1.0,Petrol,Manual,271967,2,3
Kia,Sportage,2019,3.6,Petrol,Semi-Automatic,78107,5,1
Volkswagen,Tiguan,2002,3.4,Diesel,Automatic,227745,3,4
Kia,Rio,2023,4.3,Electric,Manual,250647,5,5
Honda,CR-V,2012,2.6,Diesel,Manual,109482,2,1
Ford,Focus,2008,2.3,Electric,Automatic,143560,4,1
Volkswagen,Passat,2013,1.9,Hybrid,Automatic,217349,5,4
Hyundai,Elantra,2000,4.1,Diesel,Manual,269426,4,3
Mercedes,E-Class,2020,4.5,Petrol,Automatic,252022,4,3
Chevrolet,Malibu,2014,1.8,Hybrid,Manual,181873,5,1
Kia,Rio,2000,1.3,Petrol,Automatic,268371,4,3
Toyota,Corolla,2003,2.5,Hybrid,Semi-Automatic,34959,4,3
BMW,X5,2021,3.2,Petrol,Semi-Automatic,158620,4,3
BMW,X5,2023,2.9,Electric,Semi-Automatic,290237,2,3
Mercedes,E-Class,2012,1.7,Petrol,Automatic,32575,5,2
Honda,Accord,2021,4.3,Petrol,Manual,236719,2,5
Volkswagen,Passat,2005,3.9,Electric,Automatic,108417,5,5
Honda,Civic,2015,1.5,Electric,Manual,178396,3,5
Ford,Focus,2004,2.8,Electric,Automatic,203916,3,1
Honda,CR-V,2014,2.1,Electric,Semi-Automatic,198084,2,3
Chevrolet,Impala,2019,3.6,Petrol,Automatic,224833,4,3
BMW,5 Series,2021,2.2,Electric,Semi-Automatic,2578,5,4
BMW,X5,2022,4.6,Hybrid,Semi-Automatic,191468,5,2
Toyota,Camry,2005,3.5,Hybrid,Manual,31448,3,3
Mercedes,GLA,2017,2.8,Petrol,Manual,233511,3,4
Mercedes,E-Class,2001,3.7,Hybrid,Manual,69261,3,1
Chevrolet,Malibu,2023,2.1,Electric,Manual,23698,4,4
Kia,Sportage,2016,1.6,Diesel,Manual,66854,2,2
BMW,5 Series,2001,2.9,Electric,Semi-Automatic,146906,4,2
Honda,CR-V,2007,1.7,Electric,Automatic,263647,3,3
Honda,CR-V,2012,1.2,Petrol,Semi-Automatic,2523,5,2
Kia,Sportage,2022,4.5,Petrol,Manual,62867,2,3
Toyota,Camry,2000,1.8,Electric,Automatic,271405,4,4
Volkswagen,Tiguan,2015,3.0,Diesel,Manual,60169,4,1
Ford,Focus,2018,1.6,Hybrid,Manual,288854,3,1
Ford,Explorer,2004,1.5,Diesel,Automatic,109854,3,3
BMW,3 Series,2016,3.2,Hybrid,Automatic,249206,5,2
BMW,5 Series,2022,4.9,Hybrid,Automatic,117711,4,2
Audi,A4,2000,3.8,Petrol,Semi-Automatic,63543,5,1
BMW,3 Series,2023,2.9,Diesel,Automatic,211902,2,4
Hyundai,Tucson,2018,1.6,Hybrid,Automatic,3022,5,2
Kia,Rio,2011,2.2,Petrol,Semi-Automatic,274304,3,5
Honda,CR-V,2021,3.7,Hybrid,Semi-Automatic,231634,3,5
Ford,Focus,2019,3.5,Petrol,Semi-Automatic,242192,4,2
Honda,Accord,2006,1.7,Hybrid,Automatic,213893,2,1
Chevrolet,Impala,2022,1.1,Hybrid,Semi-Automatic,277974,4,2
Audi,Q5,2005,4.9,Hybrid,Semi-Automatic,142060,2,2
BMW,5 Series,2006,2.5,Diesel,Semi-Automatic,232088,3,3
Mercedes,E-Class,2022,4.7,Petrol,Manual,286738,2,3
Ford,Explorer,2005,3.2,Electric,Semi-Automatic,33266,2,2
Volkswagen,Golf,2011,3.7,Hybrid,Manual,209279,5,2
Volkswagen,Tiguan,2011,4.2,Hybrid,Manual,49206,5,5
Honda,Accord,2015,4.4,Petrol,Manual,140190,2,1
BMW,5 Series,2015,4.1,Hybrid,Semi-Automatic,270372,5,2
Chevrolet,Malibu,2015,3.9,Diesel,Automatic,8531,4,2
Toyota,Corolla,2011,2.0,Electric,Semi-Automatic,64628,2,2
Volkswagen,Golf,2011,2.4,Electric,Automatic,30202,4,2
Mercedes,C-Class,2000,3.3,Petrol,Automatic,196445,5,4
Hyundai,Tucson,2015,1.7,Petrol,Semi-Automatic,174677,5,5
Audi,A4,2021,4.7,Diesel,Semi-Automatic,150713,2,4
Chevrolet,Equinox,2012,1.4,Diesel,Semi-Automatic,128584,3,5
Toyota,Camry,2018,2.2,Diesel,Semi-Automatic,183658,5,5
Hyundai,Tucson,2017,1.6,Petrol,Automatic,122439,3,2
Chevrolet,Malibu,2001,3.2,Petrol,Automatic,6708,3,3
Volkswagen,Tiguan,2019,2.7,Electric,Manual,81786,2,2
BMW,X5,2015,2.6,Petrol,Automatic,89764,2,3
Mercedes,GLA,2005,4.8,Hybrid,Semi-Automatic,168485,2,5
Honda,Civic,2014,1.2,Petrol,Automatic,276121,4,3
Hyundai,Elantra,2018,2.0,Petrol,Automatic,232527,2,3
Hyundai,Tucson,2000,3.7,Petrol,Manual,47029,4,2
Volkswagen,Tiguan,2004,2.7,Hybrid,Automatic,92418,4,4
Mercedes,E-Class,2002,2.8,Diesel,Manual,218885,5,1
Kia,Rio,2001,1.2,Hybrid,Semi-Automatic,217685,5,3
BMW,5 Series,2000,4.3,Petrol,Semi-Automatic,12675,3,4
Ford,Explorer,2013,2.1,Hybrid,Manual,223480,5,5
Honda,Civic,2007,3.5,Hybrid,Semi-Automatic,238600,2,3
Ford,Focus,2012,4.0,Diesel,Automatic,124372,3,3
Hyundai,Elantra,2004,2.3,Hybrid,Semi-Automatic,188996,2,1
Audi,A4,2013,3.2,Petrol,Automatic,260047,4,4
Chevrolet,Impala,2007,2.2,Diesel,Manual,71850,3,2
Mercedes,GLA,2020,2.3,Electric,Manual,124582,5,3
Kia,Rio,2022,2.6,Electric,Automatic,90981,4,4
Mercedes,E-Class,2007,2.4,Electric,Automatic,89733,3,1
Honda,Accord,2019,3.6,Petrol,Manual,205452,3,3
Ford,Fiesta,2022,3.6,Diesel,Manual,105768,2,1
Ford,Explorer,2005,2.1,Electric,Automatic,40020,5,2
Ford,Focus,2023,4.5,Hybrid,Automatic,198309,3,1
Ford,Focus,2001,4.6,Petrol,Automatic,100403,3,4
BMW,3 Series,2020,3.3,Diesel,Manual,159932,5,2
Hyundai,Elantra,2020,1.8,Hybrid,Manual,7887,2,2
Mercedes,E-Class,2003,1.9,Petrol,Automatic,211135,5,1
Ford,Focus,2002,1.4,Petrol,Automatic,125698,4,3
Honda,Accord,2021,4.4,Electric,Semi-Automatic,141878,2,5
Mercedes,C-Class,2004,2.5,Hybrid,Manual,98962,3,4
Kia,Optima,2017,1.8,Diesel,Semi-Automatic,291061,2,5
Audi,Q5,2019,4.8,Petrol,Manual,14821,2,2
Kia,Sportage,2007,4.9,Petrol,Semi-Automatic,84273,2,5
Honda,Accord,2008,4.4,Petrol,Manual,120374,2,1
Ford,Explorer,2005,1.9,Electric,Automatic,185499,3,2
Toyota,Camry,2022,1.8,Diesel,Automatic,52377,2,1
Volkswagen,Golf,2004,4.2,Petrol,Semi-Automatic,267130,3,1
BMW,3 Series,2012,4.9,Diesel,Semi-Automatic,87773,5,5
Chevrolet,Equinox,2008,4.8,Electric,Manual,134214,2,2
Kia,Rio,2006,4.8,Hybrid,Automatic,94656,2,4
Kia,Optima,2000,3.7,Electric,Manual,166776,2,2
BMW,X5,2013,1.8,Electric,Semi-Automatic,85004,5,3
Chevrolet,Equinox,2015,1.3,Hybrid,Semi-Automatic,117006,3,5
Hyundai,Sonata,2014,3.4,Electric,Manual,73979,2,4
BMW,5 Series,2012,1.1,Diesel,Semi-Automatic,100340,4,2
Ford,Fiesta,2018,4.9,Electric,Manual,183575,4,2
Mercedes,GLA,2009,2.9,Petrol,Manual,111900,2,5
Hyundai,Tucson,2020,2.3,Hybrid,Semi-Automatic,192030,4,1
Ford,Focus,2016,3.4,Petrol,Automatic,156410,4,2
Toyota,Corolla,2020,3.7,Diesel,Manual,48207,5,5
Honda,Accord,2019,4.1,Diesel,Semi-Automatic,4751,3,5
Mercedes,E-Class,2014,2.5,Electric,Semi-Automatic,171683,3,2
Audi,A3,2009,2.4,Hybrid,Manual,17928,4,2
Honda,Civic,2008,1.0,Diesel,Manual,254204,3,4
BMW,3 Series,2000,4.0,Electric,Manual,52735,2,1
Honda,Accord,2005,4.1,Electric,Manual,97179,5,5
Honda,CR-V,2005,5.0,Diesel,Manual,192853,5,1
Mercedes,C-Class,2013,3.6,Hybrid,Semi-Automatic,5454,2,3
BMW,5 Series,2021,3.1,Diesel,Manual,18032,5,2
Audi,Q5,2007,3.2,Petrol,Manual,53874,5,4
Chevrolet,Impala,2020,2.1,Petrol,Manual,285243,5,5
BMW,5 Series,2013,2.8,Petrol,Automatic,96744,4,2
Hyundai,Sonata,2015,2.5,Petrol,Semi-Automatic,209042,4,3
Hyundai,Elantra,2012,1.0,Diesel,Manual,207163,3,4
Honda,CR-V,2020,3.3,Diesel,Manual,32374,5,3
Mercedes,GLA,2005,3.5,Hybrid,Manual,254719,4,4
Honda,CR-V,2000,1.3,Petrol,Semi-Automatic,153775,3,2
Toyota,RAV4,2000,4.6,Hybrid,Semi-Automatic,41814,2,2
Toyota,RAV4,2005,1.2,Petrol,Manual,35966,5,1
Ford,Focus,2009,2.1,Petrol,Automatic,122067,4,4
Hyundai,Elantra,2019,1.9,Electric,Automatic,44978,4,4
BMW,X5,2021,2.7,Diesel,Semi-Automatic,181615,5,1
Toyota,RAV4,2020,3.8,Hybrid,Semi-Automatic,229479,5,3
Volkswagen,Tiguan,2019,1.0,Hybrid,Semi-Automatic,85468,4,5
BMW,3 Series,2013,1.4,Electric,Semi-Automatic,75066,4,5
Kia,Rio,2019,2.4,Petrol,Manual,294864,4,2
Chevrolet,Malibu,2015,4.3,Petrol,Semi-Automatic,190674,4,1
Hyundai,Sonata,2022,3.0,Electric,Automatic,52689,2,1
Ford,Focus,2015,3.8,Petrol,Semi-Automatic,173937,4,4
BMW,5 Series,2004,2.4,Diesel,Manual,222937,5,1
Hyundai,Elantra,2009,2.4,Hybrid,Manual,156159,5,3
Chevrolet,Malibu,2002,1.7,Electric,Manual,214459,5,1
Audi,A4,2007,4.8,Electric,Manual,62057,4,3
Volkswagen,Passat,2011,1.4,Hybrid,Semi-Automatic,224435,5,3
Chevrolet,Impala,2005,3.9,Electric,Semi-Automatic,39271,2,4
Honda,Accord,2001,4.0,Diesel,Manual,8958,5,1
Volkswagen,Tiguan,2014,4.4,Hybrid,Semi-Automatic,200804,3,2
Kia,Optima,2023,1.6,Petrol,Semi-Automatic,189334,3,2
Toyota,Corolla,2014,4.1,Petrol,Automatic,17100,5,5
BMW,3 Series,2019,1.6,Hybrid,Manual,297914,3,3
Kia,Rio,2013,2.1,Electric,Automatic,61878,5,4
Audi,A3,2020,2.3,Hybrid,Automatic,199111,2,5
Toyota,Camry,2012,3.3,Petrol,Manual,161823,5,2
Mercedes,E-Class,2013,1.8,Electric,Semi-Automatic,118037,2,3
BMW,5 Series,2014,2.1,Hybrid,Semi-Automatic,242002,3,4
Kia,Optima,2017,2.5,Diesel,Semi-Automatic,108743,2,2
Chevrolet,Malibu,2012,2.0,Hybrid,Automatic,5356,2,3
Mercedes,GLA,2019,3.5,Petrol,Semi-Automatic,253742,3,1
Honda,Accord,2008,3.6,Hybrid,Automatic,264803,5,1
BMW,5 Series,2021,4.1,Diesel,Semi-Automatic,68393,4,4
Volkswagen,Passat,2007,2.1,Petrol,Manual,257622,5,2
Honda,Accord,2011,3.3,Diesel,Automatic,281236,2,2
Honda,Civic,2011,2.4,Petrol,Automatic,157980,5,5
Mercedes,GLA,2011,4.9,Diesel,Automatic,176321,5,2
Volkswagen,Golf,2021,4.0,Diesel,Automatic,32991,5,3
Ford,Focus,2001,1.2,Petrol,Semi-Automatic,219120,3,4
Chevrolet,Impala,2010,2.5,Electric,Semi-Automatic,270465,3,4
Honda,CR-V,2000,1.1,Diesel,Semi-Automatic,71954,4,3
BMW,X5,2003,4.1,Diesel,Automatic,49421,2,5
Ford,Focus,2007,1.5,Diesel,Automatic,88661,4,3
Hyundai,Sonata,2000,2.8,Hybrid,Semi-Automatic,214526,2,2
Hyundai,Elantra,2010,3.4,Electric,Manual,19253,3,3
BMW,X5,2003,4.1,Electric,Manual,195476,3,3
BMW,3 Series,2011,3.4,Diesel,Manual,204328,5,2
Honda,Accord,2018,4.6,Petrol,Manual,121295,5,4
Honda,Accord,2017,3.0,Diesel,Manual,179267,4,2
BMW,X5,2021,1.7,Petrol,Semi-Automatic,48231,5,2
Hyundai,Elantra,2000,1.5,Petrol,Automatic,17989,3,4
Audi,A4,2005,3.6,Petrol,Semi-Automatic,241546,4,2
Chevrolet,Equinox,2013,2.8,Petrol,Manual,63430,4,5
BMW,X5,2001,5.0,Hybrid,Semi-Automatic,151771,3,2
Chevrolet,Impala,2006,1.2,Diesel,Manual,148497,3,1
BMW,3 Series,2020,3.4,Diesel,Automatic,82991,2,5
Mercedes,GLA,2007,1.1,Hybrid,Semi-Automatic,254560,4,2
Kia,Optima,2011,1.6,Diesel,Automatic,186782,5,4
Hyundai,Sonata,2005,4.7,Hybrid,Manual,153813,3,4
Toyota,RAV4,2019,4.8,Diesel,Manual,235390,5,2
Volkswagen,Tiguan,2017,3.3,Electric,Automatic,201512,4,3
Audi,Q5,2000,2.1,Hybrid,Semi-Automatic,6916,3,3
BMW,5 Series,2011,2.9,Electric,Automatic,270773,5,5
Mercedes,C-Class,2005,2.7,Electric,Manual,221258,5,2
Kia,Optima,2003,3.7,Diesel,Automatic,234455,3,2
Chevrolet,Impala,2005,5.0,Hybrid,Manual,278430,4,3
Mercedes,C-Class,2001,1.4,Hybrid,Manual,252576,5,1
Audi,A4,2017,4.3,Diesel,Manual,236982,5,5
Ford,Explorer,2021,4.9,Petrol,Manual,189212,2,3
Audi,Q5,2018,4.7,Electric,Automatic,198938,5,3
Hyundai,Tucson,2000,2.7,Petrol,Automatic,38496,2,3
Toyota,Camry,2019,4.5,Electric,Manual,281108,5,4
Kia,Rio,2021,3.3,Electric,Automatic,190197,3,1
Mercedes,GLA,2006,2.2,Petrol,Automatic,231035,3,4
Mercedes,GLA,2014,2.7,Diesel,Manual,63098,3,2
Toyota,RAV4,2017,4.1,Hybrid,Semi-Automatic,251465,5,3
Honda,Civic,2001,4.0,Hybrid,Automatic,1383,4,4
Hyundai,Tucson,2008,1.5,Hybrid,Manual,67624,3,5
Kia,Rio,2008,1.5,Electric,Automatic,5129,5,3
Honda,CR-V,2012,1.5,Petrol,Automatic,203805,2,1
BMW,3 Series,2010,3.0,Petrol,Automatic,86664,5,1
Toyota,RAV4,2013,3.5,Hybrid,Semi-Automatic,288094,5,5
Mercedes,GLA,2022,4.5,Diesel,Automatic,19165,2,5
Ford,Fiesta,2004,4.1,Hybrid,Automatic,162517,4,4
Chevrolet,Impala,2013,1.9,Hybrid,Semi-Automatic,6384,4,1
Audi,Q5,2012,1.1,Diesel,Manual,229045,3,4
Audi,Q5,2018,3.4,Electric,Automatic,214385,2,1
Volkswagen,Tiguan,2018,4.6,Petrol,Automatic,203455,3,3
Audi,A4,2005,3.1,Hybrid,Automatic,43525,4,5
Volkswagen,Passat,2017,3.9,Hybrid,Manual,120595,2,5
Kia,Rio,2004,2.9,Petrol,Automatic,141489,4,5
Kia,Sportage,2010,4.8,Electric,Semi-Automatic,283821,3,5
Hyundai,Elantra,2010,1.4,Hybrid,Automatic,175448,4,3
Chevrolet,Impala,2009,4.6,Diesel,Semi-Automatic,58162,3,5
Audi,A3,2019,4.1,Hybrid,Semi-Automatic,100885,3,5
Chevrolet,Impala,2022,3.5,Hybrid,Automatic,46403,5,1
Mercedes,E-Class,2004,2.3,Electric,Automatic,235443,5,2
Volkswagen,Golf,2006,2.3,Petrol,Automatic,163052,3,4
BMW,X5,2010,2.0,Hybrid,Semi-Automatic,174164,3,5
Honda,Accord,2005,4.4,Petrol,Manual,107963,4,4
Chevrolet,Malibu,2021,2.7,Diesel,Semi-Automatic,72300,3,4
Toyota,Camry,2019,3.5,Hybrid,Manual,160589,2,5
Honda,Accord,2003,2.2,Hybrid,Automatic,132362,4,1
Ford,Fiesta,2017,2.2,Hybrid,Manual,277363,2,4
BMW,X5,2008,4.4,Petrol,Semi-Automatic,243542,3,3
BMW,5 Series,2018,3.9,Petrol,Manual,1066,4,5
Mercedes,GLA,2015,2.8,Electric,Automatic,153011,3,2
Audi,A4,2003,1.4,Electric,Semi-Automatic,75766,4,5
Toyota,Camry,2000,3.8,Electric,Semi-Automatic,83933,3,4
BMW,3 Series,2008,3.1,Petrol,Semi-Automatic,114651,5,2
Volkswagen,Tiguan,2018,3.4,Petrol,Manual,152401,3,2
Kia,Sportage,2014,4.7,Electric,Manual,146386,3,2
BMW,3 Series,2002,1.1,Hybrid,Semi-Automatic,143151,2,4
Volkswagen,Tiguan,2023,1.0,Petrol,Automatic,108139,4,2
Audi,A3,2010,4.3,Petrol,Semi-Automatic,258241,3,5
Honda,Accord,2003,2.2,Electric,Manual,278555,2,3
Toyota,Corolla,2023,1.6,Hybrid,Automatic,189772,2,1
Volkswagen,Passat,2005,3.1,Electric,Semi-Automatic,89202,4,5
Honda,Accord,2014,4.4,Diesel,Automatic,200652,4,2
Kia,Optima,2011,3.8,Petrol,Manual,86371,5,3
Toyota,Corolla,2001,3.8,Hybrid,Manual,13886,2,4
Audi,A4,2012,4.6,Hybrid,Semi-Automatic,240475,2,4
Chevrolet,Impala,2021,2.9,Diesel,Manual,272066,4,3
Audi,A3,2006,1.4,Diesel,Manual,187887,3,2
Ford,Focus,2019,2.0,Petrol,Manual,50277,2,3
Toyota,Camry,2003,3.6,Electric,Automatic,228376,5,1
Volkswagen,Passat,2021,3.3,Hybrid,Automatic,172923,2,2
Hyundai,Tucson,2004,2.0,Hybrid,Manual,289394,2,1
Kia,Sportage,2011,3.7,Petrol,Automatic,118052,3,1
Toyota,Camry,2014,1.0,Petrol,Manual,177766,3,2
Volkswagen,Tiguan,2012,1.9,Hybrid,Manual,75263,3,1
Honda,Accord,2021,3.5,Diesel,Semi-Automatic,192966,5,3
Audi,Q5,2019,1.5,Hybrid,Automatic,299007,2,2
Hyundai,Sonata,2011,1.5,Diesel,Semi-Automatic,233134,4,1
Ford,Explorer,2017,1.5,Hybrid,Manual,185616,2,1
Kia,Rio,2018,1.0,Hybrid,Semi-Automatic,80532,5,1
Hyundai,Tucson,2012,3.2,Hybrid,Semi-Automatic,143095,3,2
Ford,Explorer,2012,2.1,Electric,Automatic,162395,3,4
Honda,CR-V,2014,1.7,Electric,Automatic,75940,4,1
BMW,X5,2000,2.8,Petrol,Automatic,65733,2,5
Kia,Optima,2014,3.2,Hybrid,Semi-Automatic,61057,4,5
Volkswagen,Passat,2021,3.8,Diesel,Manual,248446,3,3
Chevrolet,Malibu,2004,4.9,Diesel,Manual,242712,5,4
Honda,CR-V,2015,2.4,Hybrid,Manual,235714,2,4
Chevrolet,Malibu,2023,4.4,Diesel,Manual,192605,5,2
Toyota,RAV4,2006,2.0,Diesel,Manual,183402,3,3
Chevrolet,Malibu,2002,3.8,Hybrid,Semi-Automatic,273573,2,3
Kia,Sportage,2016,4.1,Hybrid,Semi-Automatic,295251,4,3
Hyundai,Tucson,2017,3.7,Petrol,Automatic,93324,4,3
Honda,Accord,2017,1.3,Diesel,Semi-Automatic,207159,4,3
Toyota,Camry,2011,1.9,Petrol,Semi-Automatic,4408,5,4
Ford,Explorer,2000,1.8,Hybrid,Manual,222734,3,4
Audi,A3,2013,3.7,Petrol,Manual,18182,3,3
Volkswagen,Tiguan,2019,4.9,Petrol,Manual,227405,2,5
Hyundai,Sonata,2018,4.4,Electric,Semi-Automatic,202720,5,3
BMW,X5,2012,3.0,Electric,Semi-Automatic,162880,3,1
Volkswagen,Passat,2019,4.6,Petrol,Manual,29373,2,4
Ford,Focus,2018,3.9,Petrol,Manual,215744,5,3
Honda,CR-V,2016,4.4,Petrol,Automatic,7588,4,5
Toyota,Corolla,2018,2.8,Petrol,Semi-Automatic,270092,2,3
Mercedes,GLA,2014,4.9,Electric,Manual,12671,2,5
Volkswagen,Golf,2007,5.0,Electric,Semi-Automatic,1396,2,3
BMW,3 Series,2000,4.2,Electric,Automatic,200754,4,3
Volkswagen,Tiguan,2019,2.5,Hybrid,Manual,180369,4,5
Honda,CR-V,2014,2.0,Hybrid,Semi-Automatic,37299,4,1
Chevrolet,Equinox,2018,2.1,Diesel,Manual,291296,4,1
Honda,CR-V,2023,3.0,Diesel,Manual,136599,5,5
Chevrolet,Equinox,2013,2.9,Hybrid,Automatic,226998,2,1
Chevrolet,Equinox,2010,2.3,Diesel,Automatic,220489,4,1
Chevrolet,Impala,2017,3.0,Electric,Automatic,20308,3,4
Audi,A3,2013,2.6,Electric,Semi-Automatic,89258,5,4
Ford,Fiesta,2004,1.7,Electric,Automatic,183828,5,1
Honda,Accord,2011,2.3,Diesel,Semi-Automatic,113764,5,2
Kia,Rio,2014,4.4,Diesel,Semi-Automatic,90279,3,5
Volkswagen,Golf,2014,3.0,Petrol,Automatic,93821,2,3
Chevrolet,Malibu,2006,3.4,Hybrid,Manual,5097,2,3
Hyundai,Tucson,2018,2.5,Diesel,Manual,241825,4,4
Toyota,RAV4,2014,2.4,Hybrid,Automatic,131822,2,1
Ford,Explorer,2014,4.7,Diesel,Manual,93518,3,4
Kia,Optima,2022,2.6,Diesel,Automatic,157417,3,4
Mercedes,GLA,2006,2.9,Diesel,Automatic,90075,4,4
Ford,Focus,2006,4.4,Hybrid,Automatic,76550,5,1
Hyundai,Sonata,2012,2.1,Petrol,Automatic,107128,4,1
Kia,Rio,2004,3.3,Diesel,Automatic,255971,4,1
Ford,Explorer,2010,1.9,Hybrid,Semi-Automatic,240502,4,1
Honda,CR-V,2016,2.6,Hybrid,Manual,52223,2,4
Volkswagen,Golf,2015,1.5,Electric,Semi-Automatic,38376,2,1
Toyota,Camry,2001,1.4,Electric,Semi-Automatic,144406,3,5
Toyota,Camry,2018,4.6,Electric,Manual,224912,3,4
Hyundai,Tucson,2003,4.9,Petrol,Automatic,13622,4,4
BMW,5 Series,2009,1.7,Diesel,Manual,59558,4,2
Ford,Explorer,2005,4.8,Diesel,Semi-Automatic,135967,4,2
Chevrolet,Impala,2022,4.9,Petrol,Automatic,102089,5,5
Chevrolet,Malibu,2002,3.2,Hybrid,Semi-Automatic,194326,2,3
Volkswagen,Tiguan,2011,4.1,Petrol,Semi-Automatic,40188,4,2
Toyota,RAV4,2013,1.6,Diesel,Automatic,127245,3,2
Chevrolet,Malibu,2017,5.0,Electric,Automatic,147404,3,1
Kia,Optima,2009,3.0,Diesel,Semi-Automatic,230536,5,1
BMW,5 Series,2016,2.9,Electric,Manual,149491,3,5
Honda,Accord,2020,3.7,Hybrid,Semi-Automatic,193168,4,4
Mercedes,E-Class,2019,4.9,Diesel,Automatic,81641,2,1
Mercedes,C-Class,2008,4.3,Diesel,Automatic,155522,4,5
Honda,Accord,2019,3.3,Electric,Manual,92502,2,2
Hyundai,Tucson,2012,4.1,Hybrid,Automatic,26324,4,2
Mercedes,E-Class,2014,2.8,Hybrid,Automatic,262760,5,2
Mercedes,C-Class,2002,1.8,Electric,Semi-Automatic,236758,5,5
Volkswagen,Tiguan,2008,4.4,Hybrid,Semi-Automatic,168316,4,3
Kia,Optima,2000,4.9,Petrol,Manual,162622,5,2
Toyota,Camry,2008,2.6,Diesel,Semi-Automatic,211463,5,1
Audi,A3,2007,3.3,Petrol,Manual,284333,3,4
Kia,Optima,2004,3.9,Electric,Manual,250312,4,3
Honda,Accord,2007,2.9,Diesel,Semi-Automatic,230715,5,1
Honda,Civic,2001,1.2,Diesel,Semi-Automatic,265854,5,3
Volkswagen,Passat,2019,1.3,Petrol,Manual,105616,4,1
Ford,Focus,2017,4.4,Hybrid,Semi-Automatic,216228,5,3
Kia,Sportage,2023,1.4,Electric,Semi-Automatic,244698,3,4
Volkswagen,Golf,2022,1.4,Diesel,Semi-Automatic,140758,3,1
Honda,Accord,2001,4.5,Petrol,Manual,200929,3,3
